tract_fips10,year,population,aland10,count_445110,count_sales_445110,count_emp_445110,popden_445110,popden_sales_445110,popden_emp_445110,aden_445110,aden_sales_445110,aden_emp_445110
37161960900,2013,5345,14.06571,4,3,4,0.748363,0.5612722,0.748363,0.2843795,0.2132846,0.2843795
37161960900,2014,5345,14.06571,3,3,3,0.5612722,0.5612722,0.5612722,0.2132846,0.2132846,0.2132846
37161960900,2015,5345,14.06571,2,2,2,0.3741815,0.3741815,0.3741815,0.1421897,0.1421897,0.1421897
37161960900,2017,5345,14.06571,1,1,1,0.1870907,0.1870907,0.1870907,0.0710949,0.0710949,0.0710949
37161961000,2013,7277,43.17806,1,1,1,0.1374193,0.1374193,0.1374193,0.0231599,0.0231599,0.0231599
37161961000,2014,7277,43.17806,0,0,0,0,0,0,0,0,0
37161961000,2015,7277,43.17806,0,0,0,0,0,0,0,0,0
37161961000,2017,7277,43.17806,0,0,0,0,0,0,0,0,0
37161961101,2013,6043,23.72109,1,1,1,0.1654807,0.1654807,0.1654807,0.0421566,0.0421566,0.0421566
37161961101,2014,6043,23.72109,1,1,1,0.1654807,0.1654807,0.1654807,0.0421566,0.0421566,0.0421566
37161961101,2015,6043,23.72109,1,1,1,0.1654807,0.1654807,0.1654807,0.0421566,0.0421566,0.0421566
37161961101,2017,6043,23.72109,1,1,1,0.1654807,0.1654807,0.1654807,0.0421566,0.0421566,0.0421566
37161961102,2013,2947,23.44454,0,0,0,0,0,0,0,0,0
37161961102,2014,2947,23.44454,0,0,0,0,0,0,0,0,0
37161961102,2015,2947,23.44454,0,0,0,0,0,0,0,0,0
37161961102,2017,2947,23.44454,0,0,0,0,0,0,0,0,0
37161961200,2013,4840,44.32615,2,2,2,0.4132231,0.4132231,0.4132231,0.0451201,0.0451201,0.0451201
37161961200,2014,4840,44.32615,1,1,1,0.2066116,0.2066116,0.2066116,0.02256,0.02256,0.02256
37161961200,2015,4840,44.32615,1,1,1,0.2066116,0.2066116,0.2066116,0.02256,0.02256,0.02256
37161961200,2017,4840,44.32615,0,0,0,0,0,0,0,0,0
37163970100,2013,7195,158.8822,3,3,3,0.4169562,0.4169562,0.4169562,0.0188819,0.0188819,0.0188819
37163970100,2014,7195,158.8822,3,3,3,0.4169562,0.4169562,0.4169562,0.0188819,0.0188819,0.0188819
37163970100,2015,7195,158.8822,2,2,2,0.2779708,0.2779708,0.2779708,0.0125879,0.0125879,0.0125879
37163970100,2017,7195,158.8822,0,0,0,0,0,0,0,0,0
37163970200,2013,6674,116.499,7,6,7,1.048846,0.8990111,1.048846,0.0600863,0.0515026,0.0600863
37163970200,2014,6674,116.499,6,6,6,0.8990111,0.8990111,0.8990111,0.0515026,0.0515026,0.0515026
37163970200,2015,6674,116.499,4,4,4,0.5993407,0.5993407,0.5993407,0.0343351,0.0343351,0.0343351
37163970200,2017,6674,116.499,3,3,3,0.4495055,0.4495055,0.4495055,0.0257513,0.0257513,0.0257513
37163970301,2013,6383,59.07171,5,5,5,0.7833307,0.7833307,0.7833307,0.0846429,0.0846429,0.0846429
37163970301,2014,6383,59.07171,5,5,5,0.7833307,0.7833307,0.7833307,0.0846429,0.0846429,0.0846429
37163970301,2015,6383,59.07171,5,5,5,0.7833307,0.7833307,0.7833307,0.0846429,0.0846429,0.0846429
37163970301,2017,6383,59.07171,3,3,3,0.4699984,0.4699984,0.4699984,0.0507857,0.0507857,0.0507857
37163970302,2013,5738,72.82352,4,4,4,0.697107,0.697107,0.697107,0.0549273,0.0549273,0.0549273
37163970302,2014,5738,72.82352,4,4,4,0.697107,0.697107,0.697107,0.0549273,0.0549273,0.0549273
37163970302,2015,5738,72.82352,3,3,3,0.5228302,0.5228302,0.5228302,0.0411955,0.0411955,0.0411955
37163970302,2017,5738,72.82352,1,1,1,0.1742768,0.1742768,0.1742768,0.0137318,0.0137318,0.0137318
37163970400,2013,4742,57.77446,5,5,5,1.054407,1.054407,1.054407,0.0865434,0.0865434,0.0865434
37163970400,2014,4742,57.77446,5,5,5,1.054407,1.054407,1.054407,0.0865434,0.0865434,0.0865434
37163970400,2015,4742,57.77446,3,3,3,0.6326445,0.6326445,0.6326445,0.0519261,0.0519261,0.0519261
37163970400,2017,4742,57.77446,3,3,3,0.6326445,0.6326445,0.6326445,0.0519261,0.0519261,0.0519261
37163970500,2013,5817,78.21471,1,1,1,0.1719099,0.1719099,0.1719099,0.0127853,0.0127853,0.0127853
37163970500,2014,5817,78.21471,1,1,1,0.1719099,0.1719099,0.1719099,0.0127853,0.0127853,0.0127853
37163970500,2015,5817,78.21471,1,1,1,0.1719099,0.1719099,0.1719099,0.0127853,0.0127853,0.0127853
37163970500,2017,5817,78.21471,1,1,1,0.1719099,0.1719099,0.1719099,0.0127853,0.0127853,0.0127853
37163970600,2013,4327,14.1332,4,4,4,0.924428,0.924428,0.924428,0.2830215,0.2830215,0.2830215
37163970600,2014,4327,14.1332,3,3,3,0.693321,0.693321,0.693321,0.2122662,0.2122662,0.2122662
37163970600,2015,4327,14.1332,2,2,2,0.462214,0.462214,0.462214,0.1415108,0.1415108,0.1415108
37163970600,2017,4327,14.1332,2,2,2,0.462214,0.462214,0.462214,0.1415108,0.1415108,0.1415108
37163970700,2013,7473,32.48015,10,10,10,1.338151,1.338151,1.338151,0.3078803,0.3078803,0.3078803
37163970700,2014,7473,32.48015,9,9,9,1.204336,1.204336,1.204336,0.2770923,0.2770923,0.2770923
37163970700,2015,7473,32.48015,8,8,8,1.070521,1.070521,1.070521,0.2463043,0.2463043,0.2463043
37163970700,2017,7473,32.48015,8,8,8,1.070521,1.070521,1.070521,0.2463043,0.2463043,0.2463043
37163970800,2013,6961,52.47965,4,4,4,0.5746301,0.5746301,0.5746301,0.07622,0.07622,0.07622
37163970800,2014,6961,52.47965,4,3,4,0.5746301,0.4309725,0.5746301,0.07622,0.057165,0.07622
37163970800,2015,6961,52.47965,5,4,5,0.7182876,0.5746301,0.7182876,0.095275,0.07622,0.095275
37163970800,2017,6961,52.47965,5,5,5,0.7182876,0.7182876,0.7182876,0.095275,0.095275,0.095275
37163970900,2013,3537,107.8378,2,2,2,0.5654509,0.5654509,0.5654509,0.0185464,0.0185464,0.0185464
37163970900,2014,3537,107.8378,2,2,2,0.5654509,0.5654509,0.5654509,0.0185464,0.0185464,0.0185464
37163970900,2015,3537,107.8378,2,2,2,0.5654509,0.5654509,0.5654509,0.0185464,0.0185464,0.0185464
37163970900,2017,3537,107.8378,2,2,2,0.5654509,0.5654509,0.5654509,0.0185464,0.0185464,0.0185464
37163971000,2013,4817,194.5436,9,8,7,1.868383,1.660785,1.453187,0.0462621,0.0411219,0.0359817
37163971000,2014,4817,194.5436,5,5,4,1.03799,1.03799,0.8303924,0.0257012,0.0257012,0.0205609
37163971000,2015,4817,194.5436,4,4,3,0.8303924,0.8303924,0.6227943,0.0205609,0.0205609,0.0154207
37163971000,2017,4817,194.5436,2,2,1,0.4151962,0.4151962,0.2075981,0.0102805,0.0102805,0.0051402
37165010101,2013,3532,5.915846,1,1,1,0.2831257,0.2831257,0.2831257,0.1690375,0.1690375,0.1690375
37165010101,2014,3532,5.915846,1,1,1,0.2831257,0.2831257,0.2831257,0.1690375,0.1690375,0.1690375
37165010101,2015,3532,5.915846,1,1,1,0.2831257,0.2831257,0.2831257,0.1690375,0.1690375,0.1690375
37165010101,2017,3532,5.915846,1,1,1,0.2831257,0.2831257,0.2831257,0.1690375,0.1690375,0.1690375
37165010102,2013,4974,8.511046,4,4,4,0.8041818,0.8041818,0.8041818,0.4699775,0.4699775,0.4699775
37165010102,2014,4974,8.511046,4,4,4,0.8041818,0.8041818,0.8041818,0.4699775,0.4699775,0.4699775
37165010102,2015,4974,8.511046,3,3,3,0.6031363,0.6031363,0.6031363,0.3524831,0.3524831,0.3524831
37165010102,2017,4974,8.511046,3,3,3,0.6031363,0.6031363,0.6031363,0.3524831,0.3524831,0.3524831
37165010200,2013,4196,7.400069,6,6,5,1.429933,1.429933,1.191611,0.8108033,0.8108033,0.6756694
37165010200,2014,4196,7.400069,6,6,5,1.429933,1.429933,1.191611,0.8108033,0.8108033,0.6756694
37165010200,2015,4196,7.400069,5,5,4,1.191611,1.191611,0.9532889,0.6756694,0.6756694,0.5405355
37165010200,2017,4196,7.400069,5,5,4,1.191611,1.191611,0.9532889,0.6756694,0.6756694,0.5405355
37165010300,2013,4343,9.310332,3,3,3,0.6907668,0.6907668,0.6907668,0.3222227,0.3222227,0.3222227
37165010300,2014,4343,9.310332,3,3,3,0.6907668,0.6907668,0.6907668,0.3222227,0.3222227,0.3222227
37165010300,2015,4343,9.310332,3,3,3,0.6907668,0.6907668,0.6907668,0.3222227,0.3222227,0.3222227
37165010300,2017,4343,9.310332,3,3,3,0.6907668,0.6907668,0.6907668,0.3222227,0.3222227,0.3222227
37165010400,2013,4866,55.61605,0,0,0,0,0,0,0,0,0
37165010400,2014,4866,55.61605,0,0,0,0,0,0,0,0,0
37165010400,2015,4866,55.61605,0,0,0,0,0,0,0,0,0
37165010400,2017,4866,55.61605,0,0,0,0,0,0,0,0,0
37165010500,2013,6703,62.61459,3,3,3,0.4475608,0.4475608,0.4475608,0.0479122,0.0479122,0.0479122
37165010500,2014,6703,62.61459,3,3,3,0.4475608,0.4475608,0.4475608,0.0479122,0.0479122,0.0479122
37165010500,2015,6703,62.61459,2,2,2,0.2983739,0.2983739,0.2983739,0.0319414,0.0319414,0.0319414
37165010500,2017,6703,62.61459,2,2,2,0.2983739,0.2983739,0.2983739,0.0319414,0.0319414,0.0319414
37165010600,2013,6831,169.4767,4,4,4,0.5855658,0.5855658,0.5855658,0.0236021,0.0236021,0.0236021
37165010600,2014,6831,169.4767,5,4,5,0.7319573,0.5855658,0.7319573,0.0295026,0.0236021,0.0295026
37165010600,2015,6831,169.4767,5,5,5,0.7319573,0.7319573,0.7319573,0.0295026,0.0295026,0.0295026
37165010600,2017,6831,169.4767,3,3,3,0.4391744,0.4391744,0.4391744,0.0177015,0.0177015,0.0177015
37167930101,2013,4327,49.14061,1,1,1,0.231107,0.231107,0.231107,0.0203498,0.0203498,0.0203498
37167930101,2014,4327,49.14061,1,1,1,0.231107,0.231107,0.231107,0.0203498,0.0203498,0.0203498
37167930101,2015,4327,49.14061,1,1,1,0.231107,0.231107,0.231107,0.0203498,0.0203498,0.0203498
37167930101,2017,4327,49.14061,1,1,1,0.231107,0.231107,0.231107,0.0203498,0.0203498,0.0203498
37167930102,2013,3792,30.89923,0,0,0,0,0,0,0,0,0
37167930102,2014,3792,30.89923,0,0,0,0,0,0,0,0,0
37167930102,2015,3792,30.89923,0,0,0,0,0,0,0,0,0
37167930102,2017,3792,30.89923,0,0,0,0,0,0,0,0,0
37167930200,2013,4641,30.24119,6,6,6,1.292825,1.292825,1.292825,0.1984049,0.1984049,0.1984049
37167930200,2014,4641,30.24119,6,6,6,1.292825,1.292825,1.292825,0.1984049,0.1984049,0.1984049
37167930200,2015,4641,30.24119,5,5,5,1.077354,1.077354,1.077354,0.1653374,0.1653374,0.1653374
37167930200,2017,4641,30.24119,5,5,5,1.077354,1.077354,1.077354,0.1653374,0.1653374,0.1653374
37167930300,2013,4126,9.436663,2,2,2,0.484731,0.484731,0.484731,0.2119393,0.2119393,0.2119393
37167930300,2014,4126,9.436663,2,2,2,0.484731,0.484731,0.484731,0.2119393,0.2119393,0.2119393
37167930300,2015,4126,9.436663,2,2,2,0.484731,0.484731,0.484731,0.2119393,0.2119393,0.2119393
37167930300,2017,4126,9.436663,2,2,2,0.484731,0.484731,0.484731,0.2119393,0.2119393,0.2119393
37167930500,2013,3358,9.838434,0,0,0,0,0,0,0,0,0
37167930500,2014,3358,9.838434,0,0,0,0,0,0,0,0,0
37167930500,2015,3358,9.838434,0,0,0,0,0,0,0,0,0
37167930500,2017,3358,9.838434,0,0,0,0,0,0,0,0,0
37167930700,2013,4828,48.81689,2,2,2,0.4142502,0.4142502,0.4142502,0.0409694,0.0409694,0.0409694
37167930700,2014,4828,48.81689,2,2,2,0.4142502,0.4142502,0.4142502,0.0409694,0.0409694,0.0409694
37167930700,2015,4828,48.81689,2,2,2,0.4142502,0.4142502,0.4142502,0.0409694,0.0409694,0.0409694
37167930700,2017,4828,48.81689,2,2,2,0.4142502,0.4142502,0.4142502,0.0409694,0.0409694,0.0409694
37167930801,2013,4503,23.57559,2,2,2,0.4441484,0.4441484,0.4441484,0.0848335,0.0848335,0.0848335
37167930801,2014,4503,23.57559,1,1,1,0.2220742,0.2220742,0.2220742,0.0424168,0.0424168,0.0424168
37167930801,2015,4503,23.57559,1,1,1,0.2220742,0.2220742,0.2220742,0.0424168,0.0424168,0.0424168
37167930801,2017,4503,23.57559,1,1,1,0.2220742,0.2220742,0.2220742,0.0424168,0.0424168,0.0424168
37167930802,2013,4724,30.98514,2,2,2,0.42337,0.42337,0.42337,0.0645471,0.0645471,0.0645471
37167930802,2014,4724,30.98514,2,2,2,0.42337,0.42337,0.42337,0.0645471,0.0645471,0.0645471
37167930802,2015,4724,30.98514,2,2,2,0.42337,0.42337,0.42337,0.0645471,0.0645471,0.0645471
37167930802,2017,4724,30.98514,2,2,2,0.42337,0.42337,0.42337,0.0645471,0.0645471,0.0645471
37167930900,2013,6009,43.95742,2,2,2,0.3328341,0.3328341,0.3328341,0.0454986,0.0454986,0.0454986
37167930900,2014,6009,43.95742,2,2,2,0.3328341,0.3328341,0.3328341,0.0454986,0.0454986,0.0454986
37167930900,2015,6009,43.95742,2,2,2,0.3328341,0.3328341,0.3328341,0.0454986,0.0454986,0.0454986
37167930900,2017,6009,43.95742,2,2,2,0.3328341,0.3328341,0.3328341,0.0454986,0.0454986,0.0454986
37167931000,2013,5533,66.39577,6,6,5,1.084403,1.084403,0.9036689,0.0903672,0.0903672,0.075306
37167931000,2014,5533,66.39577,6,6,5,1.084403,1.084403,0.9036689,0.0903672,0.0903672,0.075306
37167931000,2015,5533,66.39577,5,5,4,0.9036689,0.9036689,0.7229351,0.075306,0.075306,0.0602448
37167931000,2017,5533,66.39577,3,3,3,0.5422013,0.5422013,0.5422013,0.0451836,0.0451836,0.0451836
37167931100,2013,5792,38.97668,1,1,1,0.1726519,0.1726519,0.1726519,0.0256564,0.0256564,0.0256564
37167931100,2014,5792,38.97668,1,1,1,0.1726519,0.1726519,0.1726519,0.0256564,0.0256564,0.0256564
37167931100,2015,5792,38.97668,1,1,1,0.1726519,0.1726519,0.1726519,0.0256564,0.0256564,0.0256564
37167931100,2017,5792,38.97668,1,1,1,0.1726519,0.1726519,0.1726519,0.0256564,0.0256564,0.0256564
37167931201,2013,6245,3.120378,4,4,4,0.6405124,0.6405124,0.6405124,1.281896,1.281896,1.281896
37167931201,2014,6245,3.120378,4,4,4,0.6405124,0.6405124,0.6405124,1.281896,1.281896,1.281896
37167931201,2015,6245,3.120378,3,3,3,0.4803843,0.4803843,0.4803843,0.9614218,0.9614218,0.9614218
37167931201,2017,6245,3.120378,3,3,3,0.4803843,0.4803843,0.4803843,0.9614218,0.9614218,0.9614218
37167931202,2013,2997,9.701697,1,1,1,0.333667,0.333667,0.333667,0.1030747,0.1030747,0.1030747
37167931202,2014,2997,9.701697,1,1,1,0.333667,0.333667,0.333667,0.1030747,0.1030747,0.1030747
37167931202,2015,2997,9.701697,1,1,1,0.333667,0.333667,0.333667,0.1030747,0.1030747,0.1030747
37167931202,2017,2997,9.701697,1,1,1,0.333667,0.333667,0.333667,0.1030747,0.1030747,0.1030747
37169070100,2013,5972,108.7925,7,6,5,1.172137,1.004689,0.8372405,0.0643427,0.0551509,0.045959
37169070100,2014,5972,108.7925,7,7,4,1.172137,1.172137,0.6697924,0.0643427,0.0643427,0.0367672
37169070100,2015,5972,108.7925,7,7,4,1.172137,1.172137,0.6697924,0.0643427,0.0643427,0.0367672
37169070100,2017,5972,108.7925,6,6,3,1.004689,1.004689,0.5023443,0.0551509,0.0551509,0.0275754
37169070200,2013,3321,74.8872,0,0,0,0,0,0,0,0,0
37169070200,2014,3321,74.8872,0,0,0,0,0,0,0,0,0
37169070200,2015,3321,74.8872,0,0,0,0,0,0,0,0,0
37169070200,2017,3321,74.8872,1,1,1,0.3011141,0.3011141,0.3011141,0.0133534,0.0133534,0.0133534
37169070300,2013,4393,91.50769,3,3,2,0.6829046,0.6829046,0.4552697,0.0327841,0.0327841,0.0218561
37169070300,2014,4393,91.50769,2,2,2,0.4552697,0.4552697,0.4552697,0.0218561,0.0218561,0.0218561
37169070300,2015,4393,91.50769,1,1,1,0.2276349,0.2276349,0.2276349,0.010928,0.010928,0.010928
37169070300,2017,4393,91.50769,1,1,1,0.2276349,0.2276349,0.2276349,0.010928,0.010928,0.010928
37169070400,2013,5486,40.83469,2,2,2,0.3645644,0.3645644,0.3645644,0.048978,0.048978,0.048978
37169070400,2014,5486,40.83469,2,2,2,0.3645644,0.3645644,0.3645644,0.048978,0.048978,0.048978
37169070400,2015,5486,40.83469,2,2,2,0.3645644,0.3645644,0.3645644,0.048978,0.048978,0.048978
37169070400,2017,5486,40.83469,2,2,2,0.3645644,0.3645644,0.3645644,0.048978,0.048978,0.048978
37169070501,2013,6658,11.98614,2,2,2,0.3003905,0.3003905,0.3003905,0.1668593,0.1668593,0.1668593
37169070501,2014,6658,11.98614,2,2,2,0.3003905,0.3003905,0.3003905,0.1668593,0.1668593,0.1668593
37169070501,2015,6658,11.98614,2,2,2,0.3003905,0.3003905,0.3003905,0.1668593,0.1668593,0.1668593
37169070501,2017,6658,11.98614,2,2,2,0.3003905,0.3003905,0.3003905,0.1668593,0.1668593,0.1668593
37169070503,2013,6445,10.70223,6,6,5,0.9309542,0.9309542,0.7757952,0.5606306,0.5606306,0.4671922
37169070503,2014,6445,10.70223,6,6,5,0.9309542,0.9309542,0.7757952,0.5606306,0.5606306,0.4671922
37169070503,2015,6445,10.70223,4,4,3,0.6206362,0.6206362,0.4654771,0.3737538,0.3737538,0.2803153
37169070503,2017,6445,10.70223,3,3,2,0.4654771,0.4654771,0.3103181,0.2803153,0.2803153,0.1868769
37169070504,2013,3616,15.37096,2,2,2,0.5530974,0.5530974,0.5530974,0.1301155,0.1301155,0.1301155
37169070504,2014,3616,15.37096,1,1,1,0.2765487,0.2765487,0.2765487,0.0650578,0.0650578,0.0650578
37169070504,2015,3616,15.37096,1,1,1,0.2765487,0.2765487,0.2765487,0.0650578,0.0650578,0.0650578
37169070504,2017,3616,15.37096,1,1,1,0.2765487,0.2765487,0.2765487,0.0650578,0.0650578,0.0650578
37169070600,2013,5088,52.50548,4,4,4,0.7861635,0.7861635,0.7861635,0.0761825,0.0761825,0.0761825
37169070600,2014,5088,52.50548,4,4,4,0.7861635,0.7861635,0.7861635,0.0761825,0.0761825,0.0761825
37169070600,2015,5088,52.50548,4,4,4,0.7861635,0.7861635,0.7861635,0.0761825,0.0761825,0.0761825
37169070600,2017,5088,52.50548,4,4,4,0.7861635,0.7861635,0.7861635,0.0761825,0.0761825,0.0761825
37169070700,2013,5145,42.27037,7,7,7,1.360544,1.360544,1.360544,0.1656006,0.1656006,0.1656006
37169070700,2014,5145,42.27037,6,6,6,1.166181,1.166181,1.166181,0.1419434,0.1419434,0.1419434
37169070700,2015,5145,42.27037,5,5,5,0.9718173,0.9718173,0.9718173,0.1182862,0.1182862,0.1182862
37169070700,2017,5145,42.27037,5,5,5,0.9718173,0.9718173,0.9718173,0.1182862,0.1182862,0.1182862
37171930101,2013,1933,21.17476,3,3,3,1.551992,1.551992,1.551992,0.1416781,0.1416781,0.1416781
37171930101,2014,1933,21.17476,3,3,3,1.551992,1.551992,1.551992,0.1416781,0.1416781,0.1416781
37171930101,2015,1933,21.17476,3,3,3,1.551992,1.551992,1.551992,0.1416781,0.1416781,0.1416781
37171930101,2017,1933,21.17476,2,2,2,1.034661,1.034661,1.034661,0.0944521,0.0944521,0.0944521
37171930102,2013,4555,37.02197,2,2,1,0.4390779,0.4390779,0.219539,0.054022,0.054022,0.027011
37171930102,2014,4555,37.02197,1,1,0,0.219539,0.219539,0,0.027011,0.027011,0
37171930102,2015,4555,37.02197,1,1,0,0.219539,0.219539,0,0.027011,0.027011,0
37171930102,2017,4555,37.02197,0,0,0,0,0,0,0,0,0
37171930201,2013,3156,14.59826,1,1,1,0.3168568,0.3168568,0.3168568,0.0685013,0.0685013,0.0685013
37171930201,2014,3156,14.59826,1,1,1,0.3168568,0.3168568,0.3168568,0.0685013,0.0685013,0.0685013
37171930201,2015,3156,14.59826,1,1,1,0.3168568,0.3168568,0.3168568,0.0685013,0.0685013,0.0685013
37171930201,2017,3156,14.59826,1,1,1,0.3168568,0.3168568,0.3168568,0.0685013,0.0685013,0.0685013
37171930202,2013,3281,11.68249,5,5,3,1.523926,1.523926,0.9143554,0.4279909,0.4279909,0.2567945
37171930202,2014,3281,11.68249,5,5,3,1.523926,1.523926,0.9143554,0.4279909,0.4279909,0.2567945
37171930202,2015,3281,11.68249,5,5,4,1.523926,1.523926,1.219141,0.4279909,0.4279909,0.3423927
37171930202,2017,3281,11.68249,5,5,4,1.523926,1.523926,1.219141,0.4279909,0.4279909,0.3423927
37171930301,2013,2116,6.096962,0,0,0,0,0,0,0,0,0
37171930301,2014,2116,6.096962,0,0,0,0,0,0,0,0,0
37171930301,2015,2116,6.096962,0,0,0,0,0,0,0,0,0
37171930301,2017,2116,6.096962,0,0,0,0,0,0,0,0,0
37171930302,2013,3573,2.328324,3,2,3,0.8396305,0.5597537,0.8396305,1.288481,0.858987,1.288481
37171930302,2014,3573,2.328324,3,3,3,0.8396305,0.8396305,0.8396305,1.288481,1.288481,1.288481
37171930302,2015,3573,2.328324,3,3,3,0.8396305,0.8396305,0.8396305,1.288481,1.288481,1.288481
37171930302,2017,3573,2.328324,3,3,3,0.8396305,0.8396305,0.8396305,1.288481,1.288481,1.288481
37171930400,2013,2642,1.409912,2,2,2,0.7570023,0.7570023,0.7570023,1.418528,1.418528,1.418528
37171930400,2014,2642,1.409912,2,2,2,0.7570023,0.7570023,0.7570023,1.418528,1.418528,1.418528
37171930400,2015,2642,1.409912,1,1,1,0.3785011,0.3785011,0.3785011,0.709264,0.709264,0.709264
37171930400,2017,2642,1.409912,1,1,1,0.3785011,0.3785011,0.3785011,0.709264,0.709264,0.709264
37171930501,2013,2844,6.858495,2,2,2,0.7032349,0.7032349,0.7032349,0.2916092,0.2916092,0.2916092
37171930501,2014,2844,6.858495,2,2,2,0.7032349,0.7032349,0.7032349,0.2916092,0.2916092,0.2916092
37171930501,2015,2844,6.858495,1,1,1,0.3516174,0.3516174,0.3516174,0.1458046,0.1458046,0.1458046
37171930501,2017,2844,6.858495,1,1,1,0.3516174,0.3516174,0.3516174,0.1458046,0.1458046,0.1458046
37171930502,2013,3331,5.747524,7,7,6,2.101471,2.101471,1.801261,1.217916,1.217916,1.043928
37171930502,2014,3331,5.747524,8,7,7,2.401681,2.101471,2.101471,1.391904,1.217916,1.217916
37171930502,2015,3331,5.747524,8,8,7,2.401681,2.401681,2.101471,1.391904,1.391904,1.217916
37171930502,2017,3331,5.747524,7,7,6,2.101471,2.101471,1.801261,1.217916,1.217916,1.043928
37171930600,2013,3404,15.81417,2,2,2,0.5875441,0.5875441,0.5875441,0.1264689,0.1264689,0.1264689
37171930600,2014,3404,15.81417,2,2,2,0.5875441,0.5875441,0.5875441,0.1264689,0.1264689,0.1264689
37171930600,2015,3404,15.81417,1,1,0,0.293772,0.293772,0,0.0632344,0.0632344,0
37171930600,2017,3404,15.81417,1,1,1,0.293772,0.293772,0.293772,0.0632344,0.0632344,0.0632344
37171930700,2013,4308,27.9513,2,2,2,0.4642525,0.4642525,0.4642525,0.071553,0.071553,0.071553
37171930700,2014,4308,27.9513,2,2,2,0.4642525,0.4642525,0.4642525,0.071553,0.071553,0.071553
37171930700,2015,4308,27.9513,2,2,2,0.4642525,0.4642525,0.4642525,0.071553,0.071553,0.071553
37171930700,2017,4308,27.9513,0,0,0,0,0,0,0,0,0
37171930801,2013,4895,91.78877,1,1,1,0.2042901,0.2042901,0.2042901,0.0108946,0.0108946,0.0108946
37171930801,2014,4895,91.78877,1,1,1,0.2042901,0.2042901,0.2042901,0.0108946,0.0108946,0.0108946
37171930801,2015,4895,91.78877,1,1,1,0.2042901,0.2042901,0.2042901,0.0108946,0.0108946,0.0108946
37171930801,2017,4895,91.78877,1,1,1,0.2042901,0.2042901,0.2042901,0.0108946,0.0108946,0.0108946
37171930802,2013,3147,54.18676,2,2,2,0.6355259,0.6355259,0.6355259,0.0369094,0.0369094,0.0369094
37171930802,2014,3147,54.18676,2,2,2,0.6355259,0.6355259,0.6355259,0.0369094,0.0369094,0.0369094
37171930802,2015,3147,54.18676,2,2,2,0.6355259,0.6355259,0.6355259,0.0369094,0.0369094,0.0369094
37171930802,2017,3147,54.18676,2,2,2,0.6355259,0.6355259,0.6355259,0.0369094,0.0369094,0.0369094
37171930901,2013,4459,8.58239,2,2,2,0.4485311,0.4485311,0.4485311,0.2330353,0.2330353,0.2330353
37171930901,2014,4459,8.58239,3,2,3,0.6727965,0.4485311,0.6727965,0.349553,0.2330353,0.349553
37171930901,2015,4459,8.58239,2,2,2,0.4485311,0.4485311,0.4485311,0.2330353,0.2330353,0.2330353
37171930901,2017,4459,8.58239,2,2,2,0.4485311,0.4485311,0.4485311,0.2330353,0.2330353,0.2330353
37171930902,2013,1481,16.73165,1,1,1,0.6752195,0.6752195,0.6752195,0.059767,0.059767,0.059767
37171930902,2014,1481,16.73165,1,1,1,0.6752195,0.6752195,0.6752195,0.059767,0.059767,0.059767
37171930902,2015,1481,16.73165,0,0,0,0,0,0,0,0,0
37171930902,2017,1481,16.73165,0,0,0,0,0,0,0,0,0
37171931001,2013,2360,20.4252,1,1,1,0.4237288,0.4237288,0.4237288,0.0489591,0.0489591,0.0489591
37171931001,2014,2360,20.4252,1,1,1,0.4237288,0.4237288,0.4237288,0.0489591,0.0489591,0.0489591
37171931001,2015,2360,20.4252,1,1,1,0.4237288,0.4237288,0.4237288,0.0489591,0.0489591,0.0489591
37171931001,2017,2360,20.4252,0,0,0,0,0,0,0,0,0
37171931002,2013,4839,33.27405,3,3,3,0.6199628,0.6199628,0.6199628,0.0901603,0.0901603,0.0901603
37171931002,2014,4839,33.27405,3,3,3,0.6199628,0.6199628,0.6199628,0.0901603,0.0901603,0.0901603
37171931002,2015,4839,33.27405,3,3,3,0.6199628,0.6199628,0.6199628,0.0901603,0.0901603,0.0901603
37171931002,2017,4839,33.27405,3,3,3,0.6199628,0.6199628,0.6199628,0.0901603,0.0901603,0.0901603
37171931003,2013,3504,31.87192,2,2,1,0.5707762,0.5707762,0.2853881,0.0627512,0.0627512,0.0313756
37171931003,2014,3504,31.87192,1,1,0,0.2853881,0.2853881,0,0.0313756,0.0313756,0
37171931003,2015,3504,31.87192,1,1,0,0.2853881,0.2853881,0,0.0313756,0.0313756,0
37171931003,2017,3504,31.87192,1,1,0,0.2853881,0.2853881,0,0.0313756,0.0313756,0
37171931101,2013,2983,23.2711,1,1,1,0.335233,0.335233,0.335233,0.0429718,0.0429718,0.0429718
37171931101,2014,2983,23.2711,1,1,1,0.335233,0.335233,0.335233,0.0429718,0.0429718,0.0429718
37171931101,2015,2983,23.2711,1,1,1,0.335233,0.335233,0.335233,0.0429718,0.0429718,0.0429718
37171931101,2017,2983,23.2711,1,1,1,0.335233,0.335233,0.335233,0.0429718,0.0429718,0.0429718
37171931102,2013,3765,53.8208,0,0,0,0,0,0,0,0,0
37171931102,2014,3765,53.8208,0,0,0,0,0,0,0,0,0
37171931102,2015,3765,53.8208,0,0,0,0,0,0,0,0,0
37171931102,2017,3765,53.8208,0,0,0,0,0,0,0,0,0
37171931103,2013,1816,25.36062,0,0,0,0,0,0,0,0,0
